Question number,Question,Retrieved FileName,Chunk Text,Page Number,Position,Similarity
22,"In unconscious survivors of out-of-hospital cardiac arrest of presumed cardiac cause, does hypothermia at a targeted temperature of 33°C provide any benefit compared with a targeted temperature of 36°C?",TTM2.pdf,"- ber, NCT02908308.) ABSTR ACT Hypothermia versus Normothermia   after Out-of-Hospital Cardiac Arrest J. Dankiewicz, T. Cronberg, G. Lilja, J.C. Jakobsen, H. Levin, S. Ullén, C. Rylander,  M.P. Wise, M. Oddo, A. Cariou, J. Bělohlávek, J.",1,10,0.8626284599304199
22,"In unconscious survivors of out-of-hospital cardiac arrest of presumed cardiac cause, does hypothermia at a targeted temperature of 33°C provide any benefit compared with a targeted temperature of 36°C?",TCAIHCA.pdf,"HCA this randomized con- trolled multicenter trial was initiated. METHODS Study Design The HACA in-hospital trial (Hypothermia After Cardiac Arrest  in-hospital) was an investigator-initiated, multicenter, open- label, blinded outcome–assessed, randomized, controlled  trial recruiting patients from 13 intensive care units in 11  participating hospitals (4 university hospitals and 7 com- munity hospitals). The study protocol was approved by the  local ethics committees",2,20,0.8611235618591309
22,"In unconscious survivors of out-of-hospital cardiac arrest of presumed cardiac cause, does hypothermia at a targeted temperature of 33°C provide any benefit compared with a targeted temperature of 36°C?",THvsTN.pdf,"Targeted hypothermia versus targeted Normothermia after out-of-hospital cardiac arrest (TTM2): A randomized clinical trial—Rationale and design Josef Dankiewicz, a Tobias Cronberg, b Gisela Lilja, b Janus Christian Jakobsen, c Jan Bělohlávek, d Clifton Callaway, e Alain Cariou, f Glenn Eastwood, g David Erlinge, a Jan Hovden",1,1,0.857107400894165
22,"In unconscious survivors of out-of-hospital cardiac arrest of presumed cardiac cause, does hypothermia at a targeted temperature of 33°C provide any benefit compared with a targeted temperature of 36°C?",HACA-LA.pdf,"20. Bernard SA, Jones BM. Treatment of comatose survivors of out-of- hospital cardiac arrest with induced hypothermia. N Engl J Med 2002;7. 21. Nolan JP, Morley PT, Vanden Hoek TL, et al. Therapeutic hypothermia after cardiac arrest: an advisory statement by the advanced life support task force of the International Liaison Committee on Resuscitation. Circulation 2003;108:118–21. https:// doi.",7,100,0.8560736179351807
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",RIC.pdf,".** 42. Hypothermia after Cardiac Arrest Study Group. Mild therapeutic hypothermia to improve the neurologic outcome after cardiac arrest. N Engl J Med. 2002;346(8):549-556.** 43. Neumar RW, Shuster M, Callaway CW, et al. Part 1: Executive Summary: 2015 American Heart Association Guidelines Update for Cardiopulmonary Resuscitation and Emergency Cardiovascu- lar Care. Circulation. 2015;132:",5,78,0.9224300384521484
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",CETHACA.pdf," Stein- berger J, Thom T, Wilson M, Hong Y. Heart disease and stroke statis- tics–2008 update: a report from the American Heart Association Statistics Committee and Stroke Statistics Subcommittee. Circulation. 2008;117: e25–e146. 4. Mild therapeutic hypothermia to improve the neurologic outcome after cardiac arrest. N Engl J Med. 2002;346:549–556. 5. Bernard SA, Gray TW, Buist MD, Jones",7,93,0.9224300384521484
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",HACA-LA.pdf,"20. Bernard SA, Jones BM. Treatment of comatose survivors of out-of- hospital cardiac arrest with induced hypothermia. N Engl J Med 2002;7. 21. Nolan JP, Morley PT, Vanden Hoek TL, et al. Therapeutic hypothermia after cardiac arrest: an advisory statement by the advanced life support task force of the International Liaison Committee on Resuscitation. Circulation 2003;108:118–21. https:// doi.",7,100,0.9071207046508789
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",THvsTN.pdf,"atose cardiac arrest survivors, similar to a phase-III drug trial. To address this evidence gap we have designed the TTM2-trial, to compare hypothermia with a control group targeting normothermia with early treatment of fever. To ensure that the TTM2 trial is warranted, on 26th September 2018 we searched for trials assessing the effects of hypothermia after out-of-hospital cardiac arrest in PubMed. We found no new randomized trials comparing hypothermia with normother",2,24,0.8852846622467041
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",HACA-LA.pdf,"rev.2004.12.028. 18. Leonov Y, Sterz F, Safar P, et al. Mild cerebral hypothermia during and after cardiac arrest improves neurologic outcome in dogs. J Cereb Blood Flow Metab 1990;10:57–70. https://doi.org/10.1038/ jcbfm.1990.8. 19. The Hypothermia After Cardiac Arrest Study Group. Mild therapeutic hypothermia to improve the neurologic",6,98,0.8841774463653564
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",HACA.pdf," centers for their enthusiastic cooperation, to Elaine Ward for editorial as- sistance, and to the patients in the study for their trust and support.  APPENDIX The following investigators participated in the Hypothermia after Cardi- ac Arrest Study Group (the number of patients enrolled at each center is shown): Chair, Central Coordinating Office —M. Holzer (Univer- sitätsklinik für Notfallmedizin, Vienna, Austria); Steering Committee — E",7,95,0.8833715915679932
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",CETHACA.pdf,"imi-Idrissi S, Roine RO, Sterz F, Mullner M. Hypothermia for neuroprotection after cardiac arrest: systematic review and individual patient data meta-analysis. Crit Care Med. 2005;33: 414–418. 7. 2005 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care. Circulation. 2005; 112:IV1–203. 8. Merchant RM, Soar J, Skrifvars MB",7,95,0.8797905445098877
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",TTM2.pdf,"- ber, NCT02908308.) ABSTR ACT Hypothermia versus Normothermia   after Out-of-Hospital Cardiac Arrest J. Dankiewicz, T. Cronberg, G. Lilja, J.C. Jakobsen, H. Levin, S. Ullén, C. Rylander,  M.P. Wise, M. Oddo, A. Cariou, J. Bělohlávek, J.",1,10,0.8788583278656006
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",TCAIHCA.pdf,"*; Stefan Kluge, MD*;   for the Hypothermia After In-Hospital Cardiac Arrest Study Group BACKGROUND: This study was conducted to determine the effect of hypothermic temperature control after in-hospital cardiac  arrest (IHCA) on mortality and functional outcome as compared with normothermia. METHODS: An investigator initiated, open-label, blinded-outcome-assessor, multicenter, randomized controlled trial comparing  hypothermic temperature control",1,6,0.8778936862945557
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",RIC.pdf," TE, van der Hoeven JG. Rewarming after hypothermia after cardiac arrest shifts the inflammatory balance. Crit Care Med. 2012;40(4): 1136-1142.** 54. Bisschops LL, van der Hoeven JG, Mollnes TE, Hoedemaekers CW. Seventy-two hours of mild hypothermia after cardiac arrest is associated with a lowered inflammatory response during rewarming in a prospective observational study. Crit Care",5,86,0.8774712085723877
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",CETHACA.pdf," (HACA) study group reported that therapeutic hypothermia improves survival and neurological outcomes in comatose resuscitated patients after OHCA.4,5 A subsequent meta-analysis demonstrated that an average of 6 (95% confidence interval 4 to 13) patients with OHCA needed to be treated with hypothermia for 1 additional patient to be discharged with good neurological outcome.6 In 2005 the American Heart Association recommended that comatose cardiac arrest survivors receive induced hypother- mia after ventricular",1,8,0.8750393390655518
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",TCAIHCA.pdf,"HCA this randomized con- trolled multicenter trial was initiated. METHODS Study Design The HACA in-hospital trial (Hypothermia After Cardiac Arrest  in-hospital) was an investigator-initiated, multicenter, open- label, blinded outcome–assessed, randomized, controlled  trial recruiting patients from 13 intensive care units in 11  participating hospitals (4 university hospitals and 7 com- munity hospitals). The study protocol was approved by the  local ethics committees",2,20,0.8745057582855225
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",HNPCASR.pdf,Taccone et al. Critical Care          (2024) 28:335   https://doi.org/10.1186/s13054-024-05119-3 RESEARCH Hypothermia versus normothermia  in patients with cardiac arrest and shockable  rhythm: a secondary analysis of the TTM‑2 study Fabio Silvio Taccone,1,1,0.8691515922546387
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",HNPCASR.pdf,"5  °C remains  unclear [12]. On the opposite, the European Society for  Emergency Medicine (EUSEM) and the European Society  of Anesthesiology and Intensive Care (ESAIC) advocated  for the consideration of hypothermia within the range of  32–34 °C for a duration of 24 h in all adult patients fol- lowing cardiac arrest, as promptly as possible [13], using  findings from another meta-analysis [14]. Our",5,61,0.8663043975830078
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",HNPCASR.pdf," Hypothermia after Cardiac Arrest (HACA)  trial [4], only patients with witnessed OHCA, an initial  shockable rhythm and other specific inclusion criteria  were randomized; those who received hypothermia at  33  °C had better neurological outcome than controls.  Moreover, in another small trial including patients with  similar characteristics [5], hypothermia initiated using  pre-hospital cooling was associated with improved func- tional outcome and survival when compared to normo-",2,21,0.863971471786499
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",MPOHCAUSPITHRCA.pdf,rst 24 h following reperfusion critically deter- mine the extent of brain damage (1). Therapeutic hypothermia with a target tem- perature of 32C to 34C had been established as a standard procedure for treatment of patients with OHCA to reduce consumption of and demand for oxygen by the brain. In the randomized controlled Hypothermia After Cardiac Arrest (HACA) trial lowering body core temperature to 33C for 24 h reduced mortality and improved neurological outcome,2,14,0.863971471786499
23,"Following patients that have been fully resuscitated after cardiac arrest secondary to a ventricular fibrillation, did therapeutic mild hypothermia increase the rate of a favourable neurologic outcome and reduce mortality?",HACA-LA.pdf,"Experimental paper Hypothermia After Cardiac Arrest in Large Animals (HACA-LA): Study protocol of a randomized controlled experimental trial Olof Persson a,b,*, Anna Valerianova c,d, Jan Beˇlohla´vek e, Tobias Cronberg f,g, Niklas Nielsen a, Elisabet Englund h,i, Mikula´sˇ Mlcˇek d, Hans Friberg a,j Abstract Background:",1,1,0.8637826442718506
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RAEATICU.pdf,"23. [19] Pisani MA, Araujo KLB, Murphy TE. Association of cumulative dose of haloperidol with next-day delirium in older medical ICU patients. Crit Care Med 2015;43: 996–1002. [20] Schwartz TL, Masand PS. The role of atypical antipsychotics in the treatment of de- lirium. Psychomantics 2002;43(3):171–2. [21] Sk",5,96,0.9295516014099121
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RAEATICU.pdf," Pharm Pract 2015 (pii: 0897190014566313). [18] Page VJ, Ely EW, Gates S, et al. Effect of intravenous haloperidol on the duration of delirium and coma in critically ill patients (Hope-ICU): a randomized, double- blind, placebo-controlled trial. Lancet Respir Med 2013;1:515–23. [19] Pisani MA, Araujo KLB, Murphy TE. Association of",5,95,0.9122865200042725
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,AID-ICU.pdf,"3829​-­15.) ABSTR ACT Haloperidol for the Treatment of Delirium  in ICU Patients N.C. Andersen‑Ranberg, L.M. Poulsen, A. Perner, J. Wetterslev, S. Estrup,  J. Hästbacka, M. Morgan, G. Citerio, J. Caballero, T. Lange, M.-B.N. Kjær,",1,10,0.9093189239501953
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RUSGATICUD.pdf," the other studies by Devlin, Skrobik, and Han, the MIND trial demon- strated that neither haloperidol nor ziprasidone was effective for the prevention and treatment of delirium in ICU patients. Therefore, the investigators suggested that a large trial is needed to further determine the role of antipsychotics in the manage- ment of ICU delirium. Pharmacogenetic Implications A substantial amount of interindividual variation in antipsy- chotic response",6,93,0.8805716037750244
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RUSGATICUD.pdf," evidence demonstrating that haloper- idol reduces the incidence or duration of delirium in ICU patients, the use of haloperidol as a first-line pharmacologic agent for ICU delirium was supported by the previous practice guidelines, published in 2002.5 However, the Pain, Agitation, and Delirium (PAD) guidelines, recently released by the Amer- ican College of Critical Care Medicine and the Society of Crit- ical Care Medicine, downgraded their",1,6,0.8660759925842285
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RUSGATICUD.pdf," literature varies from 11% to 80%.1,2 Previous studies suggest that delirium is associated with higher mortality rates, longer hospital stay, long-term cognitive impairment, and increased health care cost.3,4 Haloperidol, a first-generation antipsychotic (FGA), has been commonly used for the treatment of ICU delir- ium. Although there is no evidence demonstrating that haloper- idol reduces the incidence or duration of delirium in ICU patients",1,5,0.864734411239624
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RAEATICU.pdf,"irium. Psychomantics 2002;43(3):171–2. [21] Skrobik YK, Bergeron N, Dumont M, et al. Olanzapine vs haloperidol: treating delir- ium in a critical care setting. Intensive Car Med 2004:444–9. [22] Breitbart W, Tremblay A, Gibson C. An open trial of olanzapine for the treatment of delirium in hospitalized",5,97,0.8582026958465576
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RUSGATICUD.pdf, of early physical and occupational therapy (PT/OT) on functional outcomes in mechanically ventilated patients in the ICU.28 This study demonstrated that the early administra- tion of PT and OT improved functional outcomes and reduced the incidence and duration of ICU delirium. The 2013 updated PAD guidelines strongly support early mobilization whenever feasible for the prevention of delirium.6 Diagnosis An accurate and timely diagnosis of delirium in ICU patients is key to effectively treating delirium;,3,35,0.856987476348877
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,DIICU.pdf," Screening Checklist (ICDSC) [8] and the Confusion Assessment Method for the ICU (CAM-ICU) [50,51] allow nonpsychiatric physicians and other ICU personnel to diagnose delirium in ICU patients rapidly and reliably, even when the patient cannot speak because of endotracheal intubation. In fact, the SCCM [42] recommends that all ICU patients be routinely evaluated for delirium. Bergeron and",5,60,0.8529348373413086
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,AMTD.pdf," prac- tice guideline by American College of Critical Care Medicine shows lack of evidence of antipsychotic use for the treatment of delirium in ICU patients,12 no comprehensive data or clinical practice guide- lines have been reported regarding antipsychotic use for the treatment of delirium in non-ICU set- tings. Furthermore, in two randomised controlled trials (RCTs) comparing antipsychotics and placebo in ICU patients with delirium,13 14 most",1,16,0.8505303859710693
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,AID-ICU.pdf,"n engl j med 387;26  nejm.org  december 29, 2022 2427 Haloperidol for Delirium in ICU Patients vestigators and clinicians at the trial sites to  screen all the patients fulfilling the inclusion  criteria for enrollment in the trial. Patients could  be assessed for eligibility throughout the entire  ICU stay. Randomization and Blinding Eligible patients were randomly assigned in a 1:1  ratio to receive haloperidol",3,31,0.849846601486206
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,AID-ICU.pdf,iri­ um in ICU patients identified only one placebo- controlled trial and concluded that the evidence  for the use of haloperidol to treat delirium in ICU  patients was sparse and inconclusive. We con­ ducted the Agents Intervening against Delirium in  the Intensive Care Unit (AID-ICU) trial to investi­ gate whether treatment with haloperidol would  lead to a greater number of days alive and out of  the,2,19,0.8483970165252686
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,AID-ICU.pdf," 50% of pa­ tients being treated in the intensive care unit (ICU)  and is associated with increased morbidity and  mortality.3-7 Haloperidol, a typical antipsychotic compound,  continues to be the most frequently used agent to  treat delirium in ICU patients. Results of an in­ ternational inception-cohort study that were pub­ lished in 2018 showed that approximately half the  ICU patients with delirium received",2,17,0.8483970165252686
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RUSGATICUD.pdf," in patients receiving haloperidol as opposed to the olanzapine group (6 patients vs 0 patient). This study con- cluded that olanzapine is a safe alternative to haloperidol in ICU patients with delirium. However, this study design was limited by its small sample size, uneven distribution of study drugs between 2 treatment groups due to the odd/even day ran- domization, lack of blinding, and no placebo group. Queti",5,67,0.8452143669128418
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,AID-ICU.pdf," with haloperidol would  lead to a greater number of days alive and out of  the hospital than placebo; other clinically im­ portant outcomes in ICU patients with delirium  were also evaluated. Methods Trial Design and Oversight This was a multicenter, blinded, parallel-group,  placebo-controlled clinical trial with centralized  randomization. Patient screening was performed  between June 14, 2018, and April 9, 2022, at 18  general ICUs in Denmark, Finland",2,20,0.8452143669128418
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,RUSGATICUD.pdf,", patients in the quetiapine group experienced more somnolence than those treated with placebo (22% vs 11%, P ¼ .66). This study suggested that treatment with quickly escalating doses of quetiapine may reduce the duration of delir- ium and agitation in ICU patients with delirium. The limita- tions of this study included a small sample size, low external validity due to its restrictive inclusion/exclusion criteria, and the use",6,84,0.8452143669128418
24,Does treatment with haloperidol lead to a significantly greater number of days alive and out of the hospital at 90 days than placebo when encountering patients in ICU with delirium?,AID-ICU.pdf, pub­ lished in 2018 showed that approximately half the  ICU patients with delirium received haloperidol.8  The use of haloperidol is not supported by clini­ cal practice guidelines because evidence of its  effect is limited.1 A recent systematic review9 of  trials comparing haloperidol with other pharma­ cologic interventions for the treatment of deliri­ um in ICU patients identified only one placebo- controlled trial and concluded that the evidence ,2,18,0.8452143669128418
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",RUSGATICUD.pdf," the other studies by Devlin, Skrobik, and Han, the MIND trial demon- strated that neither haloperidol nor ziprasidone was effective for the prevention and treatment of delirium in ICU patients. Therefore, the investigators suggested that a large trial is needed to further determine the role of antipsychotics in the manage- ment of ICU delirium. Pharmacogenetic Implications A substantial amount of interindividual variation in antipsy- chotic response",6,93,0.8742396831512451
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",AMTD.pdf," prac- tice guideline by American College of Critical Care Medicine shows lack of evidence of antipsychotic use for the treatment of delirium in ICU patients,12 no comprehensive data or clinical practice guide- lines have been reported regarding antipsychotic use for the treatment of delirium in non-ICU set- tings. Furthermore, in two randomised controlled trials (RCTs) comparing antipsychotics and placebo in ICU patients with delirium,13 14 most",1,16,0.8256726264953613
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",DIICU.pdf," Screening Checklist (ICDSC) [8] and the Confusion Assessment Method for the ICU (CAM-ICU) [50,51] allow nonpsychiatric physicians and other ICU personnel to diagnose delirium in ICU patients rapidly and reliably, even when the patient cannot speak because of endotracheal intubation. In fact, the SCCM [42] recommends that all ICU patients be routinely evaluated for delirium. Bergeron and",5,60,0.8233249187469482
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",RUSGATICUD.pdf," literature varies from 11% to 80%.1,2 Previous studies suggest that delirium is associated with higher mortality rates, longer hospital stay, long-term cognitive impairment, and increased health care cost.3,4 Haloperidol, a first-generation antipsychotic (FGA), has been commonly used for the treatment of ICU delir- ium. Although there is no evidence demonstrating that haloper- idol reduces the incidence or duration of delirium in ICU patients",1,5,0.8185689449310303
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",AID-ICU.pdf,"3829​-­15.) ABSTR ACT Haloperidol for the Treatment of Delirium  in ICU Patients N.C. Andersen‑Ranberg, L.M. Poulsen, A. Perner, J. Wetterslev, S. Estrup,  J. Hästbacka, M. Morgan, G. Citerio, J. Caballero, T. Lange, M.-B.N. Kjær,",1,10,0.8142204284667969
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",AID-ICU.pdf,iri­ um in ICU patients identified only one placebo- controlled trial and concluded that the evidence  for the use of haloperidol to treat delirium in ICU  patients was sparse and inconclusive. We con­ ducted the Agents Intervening against Delirium in  the Intensive Care Unit (AID-ICU) trial to investi­ gate whether treatment with haloperidol would  lead to a greater number of days alive and out of  the,2,19,0.8137445449829102
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",AID-ICU.pdf," 50% of pa­ tients being treated in the intensive care unit (ICU)  and is associated with increased morbidity and  mortality.3-7 Haloperidol, a typical antipsychotic compound,  continues to be the most frequently used agent to  treat delirium in ICU patients. Results of an in­ ternational inception-cohort study that were pub­ lished in 2018 showed that approximately half the  ICU patients with delirium received",2,17,0.8137445449829102
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",RUSGATICUD.pdf," evidence demonstrating that haloper- idol reduces the incidence or duration of delirium in ICU patients, the use of haloperidol as a first-line pharmacologic agent for ICU delirium was supported by the previous practice guidelines, published in 2002.5 However, the Pain, Agitation, and Delirium (PAD) guidelines, recently released by the Amer- ican College of Critical Care Medicine and the Society of Crit- ical Care Medicine, downgraded their",1,6,0.8128204345703125
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",AID-ICU.pdf,"n engl j med 387;26  nejm.org  december 29, 2022 2427 Haloperidol for Delirium in ICU Patients vestigators and clinicians at the trial sites to  screen all the patients fulfilling the inclusion  criteria for enrollment in the trial. Patients could  be assessed for eligibility throughout the entire  ICU stay. Randomization and Blinding Eligible patients were randomly assigned in a 1:1  ratio to receive haloperidol",3,31,0.8097615242004395
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",RAEATICU.pdf," after quetiapine administration [12]. Additionally, in a recent retrospective study of 113 critically ill patients with hypoactive deliri- um, Michaud and colleagues reported that quetiapine reduced the dura- tion of delirium when compared to standard care alone [13]. The goal of this retrospective study was to compare outcomes of critically ill patients with delirium who were managed with or without antipsychotics. To our knowledge, this is the ﬁr",1,13,0.8096189498901367
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",RUSGATICUD.pdf, of early physical and occupational therapy (PT/OT) on functional outcomes in mechanically ventilated patients in the ICU.28 This study demonstrated that the early administra- tion of PT and OT improved functional outcomes and reduced the incidence and duration of ICU delirium. The 2013 updated PAD guidelines strongly support early mobilization whenever feasible for the prevention of delirium.6 Diagnosis An accurate and timely diagnosis of delirium in ICU patients is key to effectively treating delirium;,3,35,0.8073644638061523
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",AID-ICU.pdf, pub­ lished in 2018 showed that approximately half the  ICU patients with delirium received haloperidol.8  The use of haloperidol is not supported by clini­ cal practice guidelines because evidence of its  effect is limited.1 A recent systematic review9 of  trials comparing haloperidol with other pharma­ cologic interventions for the treatment of deliri­ um in ICU patients identified only one placebo- controlled trial and concluded that the evidence ,2,18,0.8063688278198242
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",AID-ICU.pdf," with haloperidol would  lead to a greater number of days alive and out of  the hospital than placebo; other clinically im­ portant outcomes in ICU patients with delirium  were also evaluated. Methods Trial Design and Oversight This was a multicenter, blinded, parallel-group,  placebo-controlled clinical trial with centralized  randomization. Patient screening was performed  between June 14, 2018, and April 9, 2022, at 18  general ICUs in Denmark, Finland",2,20,0.8063688278198242
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",RUSGATICUD.pdf," in patients receiving haloperidol as opposed to the olanzapine group (6 patients vs 0 patient). This study con- cluded that olanzapine is a safe alternative to haloperidol in ICU patients with delirium. However, this study design was limited by its small sample size, uneven distribution of study drugs between 2 treatment groups due to the odd/even day ran- domization, lack of blinding, and no placebo group. Queti",5,67,0.8063688278198242
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",RUSGATICUD.pdf,", patients in the quetiapine group experienced more somnolence than those treated with placebo (22% vs 11%, P ¼ .66). This study suggested that treatment with quickly escalating doses of quetiapine may reduce the duration of delir- ium and agitation in ICU patients with delirium. The limita- tions of this study included a small sample size, low external validity due to its restrictive inclusion/exclusion criteria, and the use",6,84,0.8063688278198242
25,"Does the use of ziprasidone as compared with placebo in patients with acute respiratory failure, shock, hypoactive or hyperactive delirium in the ICU alter the duration of delirium?",RAEATICU.pdf,"intani A, Truman B, et al. Delirium as a predictor of mortality in mechan- ically ventilated patients in the intensive care unit. JAMA 2004;291(14):1753–62. [4] Ouimet S, Kavanagh BP, Gottfried SB, et al. Incidence, risk factors, and consequences of ICU delirium. Int Care Med 2007;33:66–73. [5] Mehta S, Cook D",5,85,0.8039312362670898
26,Is there more adverse events in ICU patients who recieved early dexmedetomidine?,ETSDMV.pdf," BD, Bellomo R, et al. Early sedation with dexmedetomidine in critically ill  patients. New Engl J Med 2019; 380:2506–2517. [PubMed: 31112380] ▪▪ Large multicenter  randomized controlled trial comparing early dexmedetomidine to usual care. Although no  difference was in the primary outcome of 90-day mortality, a majority of patients in both groups  failed to receive the targeted level of light",8,84,0.8822643756866455
26,Is there more adverse events in ICU patients who recieved early dexmedetomidine?,DDMLSMVICP.pdf,"Clinical Investigations Delirium duration and mortality in lightly sedated, mechanically ventilated intensive care patients* Yahya Shehabi, FCICM, EMBA; Richard R. Riker, MD; Paula M. Bokesch, MD; Wayne Wisemandle, MA; Ayumi Shintani, PhD, MPH; E. Wesley Ely, MD, MPH; for the SEDCOM (Safety and Efﬁcacy of Dexmedetomidine Compared With",1,1,0.8604984283447266
